Method,Name,Error,Occurrences
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 1325""
	debug_error_string = ""UNKNOWN:Error received from peer  {grpc_message:""music 1325"", grpc_status:5, created_time:""2026-06-08T19:00:56.438647602-03:00""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 1245""
	debug_error_string = ""UNKNOWN:Error received from peer  {grpc_message:""music 1245"", grpc_status:5, created_time:""2026-06-08T19:00:56.78069931-03:00""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 2184""
	debug_error_string = ""UNKNOWN:Error received from peer  {grpc_message:""music 2184"", grpc_status:5, created_time:""2026-06-08T19:00:40.917404293-03:00""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 1165""
	debug_error_string = ""UNKNOWN:Error received from peer  {grpc_message:""music 1165"", grpc_status:5, created_time:""2026-06-08T19:00:29.542619563-03:00""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 3145""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:44.284976677-03:00"", grpc_status:5, grpc_message:""music 3145""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 1771""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:46.217061699-03:00"", grpc_status:5, grpc_message:""music 1771""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 2391""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:33.420766472-03:00"", grpc_status:5, grpc_message:""music 2391""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 3675""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:47.345093179-03:00"", grpc_status:5, grpc_message:""music 3675""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 3855""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:29.563682216-03:00"", grpc_status:5, grpc_message:""music 3855""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 2656""
	debug_error_string = ""UNKNOWN:Error received from peer  {grpc_message:""music 2656"", grpc_status:5, created_time:""2026-06-08T19:00:43.440762055-03:00""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 2240""
	debug_error_string = ""UNKNOWN:Error received from peer  {grpc_message:""music 2240"", grpc_status:5, created_time:""2026-06-08T19:00:30.782181323-03:00""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 2812""
	debug_error_string = ""UNKNOWN:Error received from peer  {grpc_message:""music 2812"", grpc_status:5, created_time:""2026-06-08T19:00:16.13165821-03:00""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 3265""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:11.171394829-03:00"", grpc_status:5, grpc_message:""music 3265""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 2763""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:29.587664559-03:00"", grpc_status:5, grpc_message:""music 2763""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 2602""
	debug_error_string = ""UNKNOWN:Error received from peer  {grpc_message:""music 2602"", grpc_status:5, created_time:""2026-06-08T19:00:52.422460025-03:00""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 1468""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:50.681418919-03:00"", grpc_status:5, grpc_message:""music 1468""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 3292""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:27.68721129-03:00"", grpc_status:5, grpc_message:""music 3292""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 2163""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:29.639084823-03:00"", grpc_status:5, grpc_message:""music 2163""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 3563""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:06.169366531-03:00"", grpc_status:5, grpc_message:""music 3563""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 2916""
	debug_error_string = ""UNKNOWN:Error received from peer  {grpc_message:""music 2916"", grpc_status:5, created_time:""2026-06-08T19:00:10.056439426-03:00""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 1531""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:28.035881936-03:00"", grpc_status:5, grpc_message:""music 1531""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 2937""
	debug_error_string = ""UNKNOWN:Error received from peer  {grpc_message:""music 2937"", grpc_status:5, created_time:""2026-06-08T19:00:34.592343465-03:00""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 2215""
	debug_error_string = ""UNKNOWN:Error received from peer  {grpc_message:""music 2215"", grpc_status:5, created_time:""2026-06-08T19:00:56.695730681-03:00""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 2811""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:36.153360247-03:00"", grpc_status:5, grpc_message:""music 2811""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 3617""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:27.123010915-03:00"", grpc_status:5, grpc_message:""music 3617""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 2790""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:40.204806751-03:00"", grpc_status:5, grpc_message:""music 2790""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 2160""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:57.137286083-03:00"", grpc_status:5, grpc_message:""music 2160""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 1602""
	debug_error_string = ""UNKNOWN:Error received from peer  {grpc_message:""music 1602"", grpc_status:5, created_time:""2026-06-08T19:00:09.627146328-03:00""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 3193""
	debug_error_string = ""UNKNOWN:Error received from peer  {grpc_message:""music 3193"", grpc_status:5, created_time:""2026-06-08T19:00:06.582488466-03:00""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 2427""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:01.65642797-03:00"", grpc_status:5, grpc_message:""music 2427""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 2406""
	debug_error_string = ""UNKNOWN:Error received from peer  {grpc_message:""music 2406"", grpc_status:5, created_time:""2026-06-08T19:00:31.448801067-03:00""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 3574""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:30.062529263-03:00"", grpc_status:5, grpc_message:""music 3574""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 3078""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:17.438784986-03:00"", grpc_status:5, grpc_message:""music 3078""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 2683""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:27.6585887-03:00"", grpc_status:5, grpc_message:""music 2683""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 3361""
	debug_error_string = ""UNKNOWN:Error received from peer  {grpc_message:""music 3361"", grpc_status:5, created_time:""2026-06-08T19:00:23.600137363-03:00""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 2664""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:09.53017451-03:00"", grpc_status:5, grpc_message:""music 2664""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 3062""
	debug_error_string = ""UNKNOWN:Error received from peer  {grpc_message:""music 3062"", grpc_status:5, created_time:""2026-06-08T19:00:56.743279951-03:00""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 2219""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:12.049042663-03:00"", grpc_status:5, grpc_message:""music 2219""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 2206""
	debug_error_string = ""UNKNOWN:Error received from peer  {grpc_message:""music 2206"", grpc_status:5, created_time:""2026-06-08T19:00:29.563489121-03:00""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 2300""
	debug_error_string = ""UNKNOWN:Error received from peer  {grpc_message:""music 2300"", grpc_status:5, created_time:""2026-06-08T19:00:20.285990006-03:00""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 2867""
	debug_error_string = ""UNKNOWN:Error received from peer  {grpc_message:""music 2867"", grpc_status:5, created_time:""2026-06-08T19:00:30.093096545-03:00""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 2985""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:47.656286747-03:00"", grpc_status:5, grpc_message:""music 2985""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 1005""
	debug_error_string = ""UNKNOWN:Error received from peer  {grpc_message:""music 1005"", grpc_status:5, created_time:""2026-06-08T19:00:28.868202326-03:00""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 2254""
	debug_error_string = ""UNKNOWN:Error received from peer  {grpc_message:""music 2254"", grpc_status:5, created_time:""2026-06-08T19:00:42.27421616-03:00""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 3832""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:26.435892702-03:00"", grpc_status:5, grpc_message:""music 3832""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 3339""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:34.13048293-03:00"", grpc_status:5, grpc_message:""music 3339""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 1700""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T18:59:59.741760987-03:00"", grpc_status:5, grpc_message:""music 1700""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 3394""
	debug_error_string = ""UNKNOWN:Error received from peer  {grpc_message:""music 3394"", grpc_status:5, created_time:""2026-06-08T19:00:38.976038522-03:00""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 3323""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:07.459904182-03:00"", grpc_status:5, grpc_message:""music 3323""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 2431""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:26.877907992-03:00"", grpc_status:5, grpc_message:""music 2431""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 2530""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:16.505995092-03:00"", grpc_status:5, grpc_message:""music 2530""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 1197""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:31.953508829-03:00"", grpc_status:5, grpc_message:""music 1197""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 1082""
	debug_error_string = ""UNKNOWN:Error received from peer  {grpc_message:""music 1082"", grpc_status:5, created_time:""2026-06-08T19:00:39.154573498-03:00""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 2806""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:40.777858194-03:00"", grpc_status:5, grpc_message:""music 2806""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 2222""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:47.959421014-03:00"", grpc_status:5, grpc_message:""music 2222""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 1370""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:09.410763689-03:00"", grpc_status:5, grpc_message:""music 1370""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 3561""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:18.04941139-03:00"", grpc_status:5, grpc_message:""music 3561""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 3441""
	debug_error_string = ""UNKNOWN:Error received from peer  {grpc_message:""music 3441"", grpc_status:5, created_time:""2026-06-08T19:00:28.722513437-03:00""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 2304""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:17.325207521-03:00"", grpc_status:5, grpc_message:""music 2304""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 2104""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:21.559396386-03:00"", grpc_status:5, grpc_message:""music 2104""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 2426""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:21.050274311-03:00"", grpc_status:5, grpc_message:""music 2426""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 2986""
	debug_error_string = ""UNKNOWN:Error received from peer  {grpc_message:""music 2986"", grpc_status:5, created_time:""2026-06-08T19:00:56.096812657-03:00""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 3254""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:14.559854275-03:00"", grpc_status:5, grpc_message:""music 3254""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 2892""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:18.809274195-03:00"", grpc_status:5, grpc_message:""music 2892""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 3531""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:32.785778967-03:00"", grpc_status:5, grpc_message:""music 3531""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 3172""
	debug_error_string = ""UNKNOWN:Error received from peer  {grpc_message:""music 3172"", grpc_status:5, created_time:""2026-06-08T19:00:56.738699793-03:00""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 2756""
	debug_error_string = ""UNKNOWN:Error received from peer  {grpc_message:""music 2756"", grpc_status:5, created_time:""2026-06-08T19:00:53.363575931-03:00""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 3342""
	debug_error_string = ""UNKNOWN:Error received from peer  {grpc_message:""music 3342"", grpc_status:5, created_time:""2026-06-08T19:00:21.930467058-03:00""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 1617""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:48.853023717-03:00"", grpc_status:5, grpc_message:""music 1617""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 1195""
	debug_error_string = ""UNKNOWN:Error received from peer  {grpc_message:""music 1195"", grpc_status:5, created_time:""2026-06-08T19:00:43.309132542-03:00""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 1414""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:30.025661008-03:00"", grpc_status:5, grpc_message:""music 1414""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 1618""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:45.732778502-03:00"", grpc_status:5, grpc_message:""music 1618""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 1576""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:11.772366047-03:00"", grpc_status:5, grpc_message:""music 1576""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 3715""
	debug_error_string = ""UNKNOWN:Error received from peer  {grpc_message:""music 3715"", grpc_status:5, created_time:""2026-06-08T19:00:40.952054538-03:00""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 2140""
	debug_error_string = ""UNKNOWN:Error received from peer  {grpc_message:""music 2140"", grpc_status:5, created_time:""2026-06-08T19:00:18.096906046-03:00""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 2887""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:30.693424346-03:00"", grpc_status:5, grpc_message:""music 2887""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 1392""
	debug_error_string = ""UNKNOWN:Error received from peer  {grpc_message:""music 1392"", grpc_status:5, created_time:""2026-06-08T19:00:52.88698669-03:00""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 2635""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:02.17218154-03:00"", grpc_status:5, grpc_message:""music 2635""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 2623""
	debug_error_string = ""UNKNOWN:Error received from peer  {grpc_message:""music 2623"", grpc_status:5, created_time:""2026-06-08T19:00:43.381746616-03:00""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 2461""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:43.736039609-03:00"", grpc_status:5, grpc_message:""music 2461""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 2472""
	debug_error_string = ""UNKNOWN:Error received from peer  {grpc_message:""music 2472"", grpc_status:5, created_time:""2026-06-08T19:00:21.841372948-03:00""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 3166""
	debug_error_string = ""UNKNOWN:Error received from peer  {grpc_message:""music 3166"", grpc_status:5, created_time:""2026-06-08T19:00:24.333197076-03:00""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 1372""
	debug_error_string = ""UNKNOWN:Error received from peer  {grpc_message:""music 1372"", grpc_status:5, created_time:""2026-06-08T19:00:41.875570418-03:00""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 2495""
	debug_error_string = ""UNKNOWN:Error received from peer  {grpc_message:""music 2495"", grpc_status:5, created_time:""2026-06-08T19:00:03.651287743-03:00""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 3022""
	debug_error_string = ""UNKNOWN:Error received from peer  {grpc_message:""music 3022"", grpc_status:5, created_time:""2026-06-08T19:00:24.141119166-03:00""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 3962""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:45.7140521-03:00"", grpc_status:5, grpc_message:""music 3962""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 3715""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:30.663230399-03:00"", grpc_status:5, grpc_message:""music 3715""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 3430""
	debug_error_string = ""UNKNOWN:Error received from peer  {grpc_message:""music 3430"", grpc_status:5, created_time:""2026-06-08T19:00:43.498270198-03:00""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 3748""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:47.171051214-03:00"", grpc_status:5, grpc_message:""music 3748""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 2113""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-06-08T19:00:44.826686694-03:00"", grpc_status:5, grpc_message:""music 2113""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 1467""
	debug_error_string = ""UNKNOWN:Error received from peer  {grpc_message:""music 1467"", grpc_status:5, created_time:""2026-06-08T19:00:40.303030104-03:00""}""
>",1
grpc,/streaming.StreamingService/GetMusic,"<_InactiveRpcError of RPC that terminated with:
	status = StatusCode.NOT_FOUND
	details = ""music 3311""
	debug_error_string = ""UNKNOWN:Error received from peer  {grpc_message:""music 3311"", grpc_status:5, created_time:""2026-06-08T19:00:09.548403912-03:00""}""
>",1
